id,first_name,second_name,team,position,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
78,Antoine,Semenyo,3,Midfielder,12,15,5,True,2024-08-25T13:00:00Z,1,1,2,90,0,1,0,1,0,0,0,0,0,0,0,20,26.0,33.9,38.0,9.8,1,0.27,1.23,1.50,1.61,55,34280,153277,46515,12235
78,Antoine,Semenyo,3,Midfielder,24,8,6,False,2024-08-31T14:00:00Z,2,3,3,90,1,0,0,2,0,0,0,1,0,0,0,23,40.4,15.8,59.0,11.5,1,0.50,0.03,0.53,1.97,55,143450,316904,191022,47572
78,Antoine,Semenyo,3,Midfielder,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,4,0.0,2.3,13.0,1.2,1,0.10,0.03,0.13,0.78,56,265962,610621,389980,124018
78,Antoine,Semenyo,3,Midfielder,46,12,2,False,2024-09-21T14:00:00Z,3,0,5,69,0,0,0,3,0,0,0,0,0,0,0,9,8.6,3.2,39.0,5.1,1,0.35,0.01,0.36,1.65,56,16404,622698,77210,60806
79,Marcos,Senesi,3,Defender,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,91548,0,0
79,Marcos,Senesi,3,Defender,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,1,0,0,0,11,29.4,5.3,2.0,3.7,1,0.00,0.03,0.03,1.61,50,-15927,80441,1473,17400
79,Marcos,Senesi,3,Defender,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,76,0,0,0,2,0,0,0,0,0,0,0,6,19.4,5.3,2.0,2.7,1,0.00,0.05,0.05,1.89,49,-4307,79136,6489,10796
79,Marcos,Senesi,3,Defender,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,-1,25.2,20.3,2.0,4.8,1,0.00,0.01,0.01,0.78,49,-11117,69076,2478,13595
79,Marcos,Senesi,3,Defender,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-5078,64873,1254,6332
80,Luis,Sinisterra,3,Midfielder,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,63,0,0,0,1,0,0,0,0,0,0,0,7,7.0,1.8,23.0,3.2,1,0.15,0.02,0.17,1.02,50,0,17130,0,0
80,Luis,Sinisterra,3,Midfielder,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,18,0,0,0,1,0,0,0,0,0,0,0,7,10.0,10.8,19.0,4.0,0,0.04,0.05,0.09,1.03,50,-575,18377,1319,1894
80,Luis,Sinisterra,3,Midfielder,24,8,11,False,2024-08-31T14:00:00Z,2,3,3,25,1,1,0,0,0,0,0,0,0,0,2,38,51.0,17.8,36.0,10.5,0,0.37,0.24,0.61,0.26,50,-2892,15915,1030,3922
80,Luis,Sinisterra,3,Midfielder,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,22,0,0,0,1,0,0,0,0,0,0,0,3,2.2,10.3,5.0,1.8,0,0.09,0.00,0.09,0.32,50,29679,51718,41868,12189
80,Luis,Sinisterra,3,Midfielder,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,20,0,0,0,0,0,0,0,0,0,0,0,3,11.4,22.9,65.0,9.9,0,0.35,0.01,0.36,0.40,50,-224,50533,6649,6873
81,Adam,Smith,3,Defender,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,62,0,0,0,1,0,0,0,0,0,0,0,8,7.8,4.5,0.0,1.2,1,0.00,0.01,0.01,1.02,45,0,14466,0,0
81,Adam,Smith,3,Defender,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.06,45,-605,17671,808,1413
81,Adam,Smith,3,Defender,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,13,0,0,0,0,0,0,0,0,0,0,0,5,5.4,10.0,0.0,1.5,0,0.00,0.00,0.00,0.08,45,-818,17855,1192,2010
81,Adam,Smith,3,Defender,32,6,5,True,2024-09-14T19:00:00Z,0,1,4,74,0,0,1,0,0,0,0,1,0,0,0,19,10.4,0.4,0.0,1.1,1,0.00,0.00,0.00,0.47,45,-1468,17161,586,2054
81,Adam,Smith,3,Defender,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,21,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.40,45,559,18408,1534,975
83,Marcus,Tavernier,3,Midfielder,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,14,10.2,41.4,27.0,7.9,1,0.42,0.12,0.54,1.30,55,0,14476,0,0
83,Marcus,Tavernier,3,Midfielder,12,15,9,True,2024-08-25T13:00:00Z,1,1,2,84,1,0,0,1,0,0,0,0,0,0,2,32,46.4,48.8,35.0,13.0,1,0.84,0.04,0.88,1.56,55,-1331,15285,673,2004
83,Marcus,Tavernier,3,Midfielder,24,8,2,False,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,2,0,0,0,0,0,0,0,6,21.0,30.8,81.0,13.3,1,0.66,0.22,0.88,1.97,55,11543,31663,15632,4089
83,Marcus,Tavernier,3,Midfielder,32,6,3,True,2024-09-14T19:00:00Z,0,1,4,82,0,0,1,0,0,0,0,0,0,0,0,9,14.8,34.7,24.0,7.4,1,0.10,0.26,0.36,0.48,55,-1922,30733,7743,9665
83,Marcus,Tavernier,3,Midfielder,46,12,2,False,2024-09-21T14:00:00Z,3,0,5,90,0,0,0,3,0,0,0,0,0,0,0,17,16.0,41.8,2.0,6.0,1,0.02,0.07,0.09,2.06,55,3763,35852,8482,4719
84,Mark,Travers,3,Goalkeeper,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,14323,0,0
84,Mark,Travers,3,Goalkeeper,12,15,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1517,15135,189,1706
84,Mark,Travers,3,Goalkeeper,24,8,0,False,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1065,15067,496,1561
84,Mark,Travers,3,Goalkeeper,32,6,2,True,2024-09-14T19:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,2,0,8,14.4,0.0,0.0,1.4,1,0.00,0.00,0.00,0.78,45,-847,15181,792,1639
84,Mark,Travers,3,Goalkeeper,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-204,15304,617,821
85,Illia,Zabarnyi,3,Defender,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,15.6,1.1,0.0,1.7,1,0.00,0.02,0.02,1.30,45,0,37460,0,0
85,Illia,Zabarnyi,3,Defender,12,15,2,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,16.6,0.6,0.0,1.7,1,0.00,0.01,0.01,1.61,45,-1810,38888,979,2789
85,Illia,Zabarnyi,3,Defender,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,2,0,0,0,0,0,0,0,6,20.8,0.2,10.0,3.1,1,0.19,0.00,0.19,1.97,45,2938,44244,6849,3911
85,Illia,Zabarnyi,3,Defender,32,6,2,True,2024-09-14T19:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,8.8,10.5,0.0,1.9,1,0.00,0.01,0.01,0.78,45,-6158,38452,1724,7882
85,Illia,Zabarnyi,3,Defender,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,90,0,0,0,3,0,0,0,0,0,0,0,10,31.4,1.3,0.0,3.3,1,0.00,0.01,0.01,2.06,45,-2055,36971,758,2813
152,Kepa,Arrizabalaga,3,Goalkeeper,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,27495,0,0
152,Kepa,Arrizabalaga,3,Goalkeeper,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2807,30908,1457,4264
152,Kepa,Arrizabalaga,3,Goalkeeper,24,8,3,False,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,2,0,0,0,0,0,6,0,12,44.0,0.0,0.0,4.4,1,0.00,0.00,0.00,1.97,45,5839,40493,12276,6437
152,Kepa,Arrizabalaga,3,Goalkeeper,32,6,0,True,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,4076,46983,18015,13939
152,Kepa,Arrizabalaga,3,Goalkeeper,46,12,4,False,2024-09-21T14:00:00Z,3,0,5,90,0,0,0,3,0,0,0,0,0,9,0,14,59.4,0.0,0.0,5.9,1,0.00,0.00,0.00,2.06,45,439,48397,3607,3168
580,Dean,Huijsen,3,Defender,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,24.8,0.4,0.0,2.5,1,0.00,0.01,0.01,1.30,45,0,9224,0,0
580,Dean,Huijsen,3,Defender,12,15,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,240,12187,1087,847
580,Dean,Huijsen,3,Defender,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,13,0,0,0,0,0,0,0,0,0,0,0,4,7.2,10.5,0.0,1.8,0,0.00,0.00,0.00,0.08,45,-1030,11915,576,1606
580,Dean,Huijsen,3,Defender,32,6,0,True,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1098,11489,265,1363
580,Dean,Huijsen,3,Defender,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,90,0,0,0,3,0,0,0,1,0,0,0,-3,7.0,20.5,4.0,3.2,1,0.04,0.00,0.04,2.06,45,-756,11013,87,843
592,Julián,Araujo Zúñiga,3,Defender,6,16,1,False,2024-08-17T14:00:00Z,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.3,0.0,0.6,0,0.00,0.01,0.01,0.28,45,0,14951,0,0
592,Julián,Araujo Zúñiga,3,Defender,12,15,2,True,2024-08-25T13:00:00Z,1,1,2,85,0,0,0,1,0,0,0,0,0,0,0,4,7.4,0.9,0.0,0.8,1,0.00,0.00,0.00,1.56,45,-738,19567,1282,2020
592,Julián,Araujo Zúñiga,3,Defender,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,76,0,0,0,2,0,0,0,0,0,0,0,0,5.8,1.9,2.0,1.0,1,0.00,0.01,0.01,1.89,45,633,22546,3040,2407
592,Julián,Araujo Zúñiga,3,Defender,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,15,0,0,0,1,0,0,0,0,0,0,0,-1,1.4,0.3,0.0,0.2,0,0.00,0.00,0.00,0.32,45,-1408,22590,1558,2966
592,Julián,Araujo Zúñiga,3,Defender,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,69,0,0,0,3,0,0,0,0,0,0,0,-4,11.2,1.6,0.0,1.3,1,0.00,0.01,0.01,1.65,45,-1021,22183,487,1508
599,Will,Dennis,3,Goalkeeper,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,15836,0,0
599,Will,Dennis,3,Goalkeeper,12,15,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,2695,26709,3749,1054
599,Will,Dennis,3,Goalkeeper,24,8,0,False,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,6156,36994,9425,3269
599,Will,Dennis,3,Goalkeeper,32,6,0,True,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1150,38870,4145,2995
599,Will,Dennis,3,Goalkeeper,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,376,39628,1700,1324
617,Francisco Evanilson,de Lima Barbosa,3,Forward,12,15,2,True,2024-08-25T13:00:00Z,1,1,2,71,0,0,1,0,0,0,0,0,0,0,0,7,11.2,2.8,35.0,4.9,1,0.75,0.00,0.75,0.59,60,8001,10269,8938,937
617,Francisco Evanilson,de Lima Barbosa,3,Forward,24,8,2,False,2024-08-31T14:00:00Z,2,3,3,64,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.8,7.0,0.6,1,0.20,0.07,0.27,1.71,60,21574,35863,29281,7707
617,Francisco Evanilson,de Lima Barbosa,3,Forward,32,6,0,True,2024-09-14T19:00:00Z,0,1,4,67,0,0,1,0,0,0,1,0,0,0,0,0,3.2,12.0,35.0,5.0,1,0.91,0.08,0.99,0.47,60,-7617,28366,5629,13246
617,Francisco Evanilson,de Lima Barbosa,3,Forward,46,12,2,False,2024-09-21T14:00:00Z,3,0,5,75,0,0,0,3,0,0,0,0,0,0,0,6,3.0,23.9,7.0,3.4,1,0.04,0.24,0.28,1.66,59,-1896,27389,5360,7256
86,Kristoffer,Ajer,4,Defender,8,7,2,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,7.8,1.3,33.0,4.2,1,0.28,0.00,0.28,1.17,45,0,32185,0,0
86,Kristoffer,Ajer,4,Defender,16,12,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,-2,11.8,11.6,2.0,2.5,1,0.00,0.01,0.01,2.65,45,-441,37758,2879,3320
86,Kristoffer,Ajer,4,Defender,22,17,1,True,2024-08-31T14:00:00Z,3,1,3,38,0,0,0,0,0,0,0,0,0,0,0,5,3.6,0.2,2.0,0.6,1,0.00,0.00,0.00,0.87,45,7852,50299,12820,4968
86,Kristoffer,Ajer,4,Defender,37,13,1,False,2024-09-14T14:00:00Z,2,1,4,71,0,0,0,2,0,0,0,0,0,0,0,7,9.4,6.1,2.0,1.8,1,0.00,0.02,0.02,1.08,45,-11735,36830,895,12630
86,Kristoffer,Ajer,4,Defender,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,78,0,0,0,2,0,0,0,1,0,0,0,0,4.4,10.9,0.0,1.5,1,0.00,0.01,0.01,3.01,45,-972,36902,1326,2298
87,Ethan,Brierley,4,Midfielder,8,7,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,6092,0,0
87,Ethan,Brierley,4,Midfielder,16,12,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-177,7278,702,879
87,Ethan,Brierley,4,Midfielder,22,17,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,209,8198,1571,1362
87,Ethan,Brierley,4,Midfielder,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1080,10033,2950,1870
87,Ethan,Brierley,4,Midfielder,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-59,10108,863,922
88,Nathan,Collins,4,Defender,8,7,6,True,2024-08-18T13:00:00Z,2,1,1,90,0,1,0,1,0,0,0,0,0,0,1,23,39.4,0.5,17.0,5.7,1,0.22,0.00,0.22,1.17,45,0,31553,0,0
88,Nathan,Collins,4,Defender,16,12,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,10,42.6,0.6,40.0,8.3,1,0.15,0.00,0.15,2.65,45,8897,56031,12902,4005
88,Nathan,Collins,4,Defender,22,17,5,True,2024-08-31T14:00:00Z,3,1,3,90,0,1,0,1,0,0,0,0,0,0,0,21,31.2,0.5,8.0,4.0,1,0.02,0.00,0.02,1.57,45,29816,97670,42081,12265
88,Nathan,Collins,4,Defender,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,2,0,0,0,1,0,0,0,3,23.0,0.7,19.0,4.3,1,0.14,0.01,0.15,2.17,45,16629,117158,45398,28769
88,Nathan,Collins,4,Defender,49,18,1,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,0,22.2,1.1,2.0,2.5,1,0.00,0.01,0.01,3.52,45,-2273,115348,8065,10338
89,Mikkel,Damsgaard,4,Midfielder,8,7,1,True,2024-08-18T13:00:00Z,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,3,1.8,1.3,0.0,0.3,0,0.00,0.00,0.00,0.67,50,0,6304,0,0
89,Mikkel,Damsgaard,4,Midfielder,16,12,1,False,2024-08-25T15:30:00Z,2,0,2,24,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.6,0.0,0.3,0,0.00,0.00,0.00,0.67,50,-673,6771,361,1034
89,Mikkel,Damsgaard,4,Midfielder,22,17,3,True,2024-08-31T14:00:00Z,3,1,3,81,0,0,1,0,0,0,0,0,0,0,0,19,22.2,36.3,42.0,10.1,1,0.23,0.13,0.36,1.16,50,-568,6660,518,1086
89,Mikkel,Damsgaard,4,Midfielder,37,13,2,False,2024-09-14T14:00:00Z,2,1,4,83,0,0,0,2,0,0,0,0,0,0,0,9,15.0,20.1,4.0,3.9,1,0.00,0.24,0.24,2.17,50,-192,6863,801,993
89,Mikkel,Damsgaard,4,Midfielder,49,18,2,False,2024-09-21T14:00:00Z,3,1,5,78,0,0,0,2,0,0,0,0,0,0,0,15,18.4,13.1,19.0,5.1,1,0.09,0.03,0.12,3.01,50,39,7114,579,540
90,Josh,Dasilva,4,Midfielder,8,7,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1084,0,0
90,Josh,Dasilva,4,Midfielder,16,12,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-353,755,22,375
90,Josh,Dasilva,4,Midfielder,22,17,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-138,634,39,177
90,Josh,Dasilva,4,Midfielder,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-81,566,37,118
90,Josh,Dasilva,4,Midfielder,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-42,526,23,65
91,Mark,Flekken,4,Goalkeeper,8,7,4,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,6,0,22,46.4,0.0,0.0,4.6,1,0.00,0.00,0.00,1.17,45,0,1005914,0,0
91,Mark,Flekken,4,Goalkeeper,16,12,3,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,6,0,16,54.8,0.0,0.0,5.5,1,0.00,0.00,0.00,2.65,45,-21924,1017809,28809,50733
91,Mark,Flekken,4,Goalkeeper,22,17,3,True,2024-08-31T14:00:00Z,3,1,3,90,0,0,0,1,0,0,0,0,0,5,0,18,37.4,0.0,0.0,3.7,1,0.00,0.00,0.00,1.57,45,63173,1111222,145231,82058
91,Mark,Flekken,4,Goalkeeper,37,13,2,False,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,5,0,16,40.2,0.0,0.0,4.0,1,0.00,0.01,0.01,2.17,45,8264,1123243,173333,165069
91,Mark,Flekken,4,Goalkeeper,49,18,3,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,0,0,6,0,13,55.2,0.0,0.0,5.5,1,0.00,0.01,0.01,3.52,45,-12395,1115324,40254,52649
92,Rico,Henry,4,Defender,8,7,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8033,0,0
92,Rico,Henry,4,Defender,16,12,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1755,6426,58,1813
92,Rico,Henry,4,Defender,22,17,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-946,5568,152,1098
92,Rico,Henry,4,Defender,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-746,4895,228,974
92,Rico,Henry,4,Defender,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-399,4522,44,443
93,Aaron,Hickey,4,Defender,8,7,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3440,0,0
93,Aaron,Hickey,4,Defender,16,12,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-802,2680,33,835
93,Aaron,Hickey,4,Defender,22,17,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-466,2254,59,525
93,Aaron,Hickey,4,Defender,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-352,1924,35,387
93,Aaron,Hickey,4,Defender,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-170,1771,18,188
94,Vitaly,Janelt,4,Midfielder,8,7,2,True,2024-08-18T13:00:00Z,2,1,1,73,0,0,0,1,0,0,0,0,0,0,0,10,11.2,15.1,5.0,3.1,1,0.07,0.03,0.10,0.50,50,0,16717,0,0
94,Vitaly,Janelt,4,Midfielder,16,12,2,False,2024-08-25T15:30:00Z,2,0,2,72,0,0,0,2,0,0,0,0,0,0,0,10,4.2,1.3,2.0,0.8,1,0.00,0.01,0.01,2.52,50,-1499,15913,337,1836
94,Vitaly,Janelt,4,Midfielder,22,17,3,True,2024-08-31T14:00:00Z,3,1,3,74,0,0,1,0,0,0,0,0,0,0,0,14,7.8,17.1,0.0,2.5,1,0.00,0.11,0.11,1.04,50,-1290,15088,1064,2354
94,Vitaly,Janelt,4,Midfielder,37,13,2,False,2024-09-14T14:00:00Z,2,1,4,71,0,0,0,2,0,0,0,0,0,0,0,12,3.8,2.8,0.0,0.7,1,0.00,0.04,0.04,1.08,49,2721,18917,6483,3762
94,Vitaly,Janelt,4,Midfielder,49,18,2,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,14,11.4,4.5,0.0,1.6,1,0.00,0.01,0.01,3.52,49,2935,22196,5046,2111
95,Mathias,Jensen,4,Midfielder,8,7,2,True,2024-08-18T13:00:00Z,2,1,1,83,0,0,0,1,0,0,0,0,0,0,0,11,11.2,17.9,0.0,2.9,1,0.00,0.03,0.03,0.61,55,0,14932,0,0
95,Mathias,Jensen,4,Midfielder,16,12,1,False,2024-08-25T15:30:00Z,2,0,2,65,0,0,0,1,0,0,0,1,0,0,0,4,3.8,32.8,1.0,3.8,1,0.02,0.13,0.15,1.99,55,-1369,15630,624,1993
95,Mathias,Jensen,4,Midfielder,22,17,6,True,2024-08-31T14:00:00Z,3,1,3,90,0,1,0,1,0,0,0,0,0,0,1,24,23.8,34.1,4.0,6.2,1,0.08,0.30,0.38,1.57,55,-962,15631,1535,2497
95,Mathias,Jensen,4,Midfielder,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-2762,13963,1588,4350
95,Mathias,Jensen,4,Midfielder,49,18,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-3320,10700,46,3366
96,Kim,Ji-soo,4,Defender,8,7,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20997,0,0
96,Kim,Ji-soo,4,Defender,16,12,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1251,23426,943,2194
96,Kim,Ji-soo,4,Defender,22,17,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-956,23967,1435,2391
96,Kim,Ji-soo,4,Defender,37,13,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-904,24156,1547,2451
